lat	created_on	lon	category	name	id	geolocation_degrees
34.6916629	1676496562	-79.9066325	"atm"	"Royal Smokers Tobacco and Vape CBD"	479439	"79°54'23.88\"W, 34°41'29.99\"N"
34.1908194	1628164461	-119.195413	"atm"	"Royal Spades Tobacco"	276402	"119°11'43.49\"W, 34°11'26.95\"N"
33.9025145	1676496563	-118.2510063	"atm"	"Royal Tobacco"	479440	"118°15'3.62\"W, 33°54'9.05\"N"
35.7563512	1628164462	-78.7447425	"atm"	"Royal Tobacco & Vapor"	276403	"78°44'41.07\"W, 35°45'22.86\"N"
35.9590303	1676496563	-95.9996289	"atm"	"Royal Trip"	479441	"95°59'58.66\"W, 35°57'32.51\"N"
34.7635313	1676496564	-84.9295826	"atm"	"Royal Vape and Smoke"	479445	"84°55'46.5\"W, 34°45'48.71\"N"
42.5870064	1612977378	-72.6071314	"atm"	"Ryan & Casey Liquors"	24933	"72°36'25.67\"W, 42°35'13.22\"N"
29.740716	1612977378	-94.953648	"atm"	"Ryan's Mart"	24934	"94°57'13.13\"W, 29°44'26.58\"N"
35.453171	1623158589	-86.8125802	"atm"	"S & D Food Mart"	190553	"86°48'45.29\"W, 35°27'11.42\"N"
40.6289691	1646751557	-74.441411	"atm"	"S&A Convenient Store"	476670	"74°26'29.08\"W, 40°37'44.29\"N"
41.637649	1612977379	-83.6263623	"atm"	"S&g"	24935	"83°37'34.9\"W, 41°38'15.54\"N"
41.05882	1612977379	-83.664853	"atm"	"S&G"	24936	"83°39'53.47\"W, 41°3'31.75\"N"
41.7212159	1612977380	-83.55642	"atm"	"S&G (24/7)"	24938	"83°33'23.11\"W, 41°43'16.38\"N"
41.9094039	1612977380	-83.4040168	"atm"	"S&G #24 (24/7)"	24939	"83°24'14.46\"W, 41°54'33.85\"N"
33.2356632	1615286139	-87.4814253	"atm"	"S&M Food Mart - Tuscaloosa"	58073	"87°28'53.13\"W, 33°14'8.39\"N"
34.9523381	1676496569	-81.0188294	"atm"	"SafeHaven Smoke Shop"	479450	"81°1'7.79\"W, 34°57'8.42\"N"
36.5520193	1676496859	-82.6210566	"atm"	"Zoomer #974"	479806	"82°37'15.8\"W, 36°33'7.27\"N"
41.4304482	1612977384	-81.3387345	"atm"	"Sal's Place"	24941	"81°20'19.44\"W, 41°25'49.61\"N"
48.076991	1676496570	-122.1863098	"atm"	"Salish Sky Vapor"	479451	"122°11'10.72\"W, 48°4'37.17\"N"
45.7173766	1623158592	-122.6528154	"atm"	"Salmon Creek 76"	190554	"122°39'10.14\"W, 45°43'2.56\"N"
40.6250937	1632142546	-111.8375919	"atm"	"Salt City Cigars"	346028	"111°50'15.33\"W, 40°37'30.34\"N"
34.25723	1676496570	-88.7237034	"atm"	"Sam Cellphone & Accessories"	479452	"88°43'25.33\"W, 34°15'26.03\"N"
34.9762445	1612977385	-81.9337222	"atm"	"Sam's Corner"	24943	"81°56'1.4\"W, 34°58'34.48\"N"
43.224977	1612977386	-86.224027	"atm"	"Sam's Drink-All"	24944	"86°13'26.5\"W, 43°13'29.92\"N"
41.8010249	1676496571	-73.0896784	"atm"	"Sam's Food Store"	479453	"73°5'22.84\"W, 41°48'3.69\"N"
32.8850457	1628164476	-105.9597978	"atm"	"Sam's Gift Shop"	276405	"105°57'35.27\"W, 32°53'6.16\"N"
38.4548966	1628164476	-122.7141448	"atm"	"Sam's Market #12"	276406	"122°42'50.92\"W, 38°27'17.63\"N"
38.5108248	1632142548	-122.7646378	"atm"	"Sam's Market(Aero Dr)"	346030	"122°45'52.7\"W, 38°30'38.97\"N"
38.4075042	1628164477	-122.7411593	"atm"	"Sam's Market(Stoney Point Rd)"	276407	"122°44'28.17\"W, 38°24'27.02\"N"
35.3707512	1676496572	-80.5980365	"atm"	"Sam's Mini Stop"	479454	"80°35'52.93\"W, 35°22'14.7\"N"
40.4444841	1646751565	-75.9530321	"atm"	"Sam's Place"	476673	"75°57'10.92\"W, 40°26'40.14\"N"
40.6417624	1646751566	-76.1844192	"atm"	"Sam's Place"	476675	"76°11'3.91\"W, 40°38'30.34\"N"
40.45463	1646751566	-76.925198	"atm"	"Sam's Place"	476676	"76°55'30.71\"W, 40°27'16.67\"N"
36.77386	1623157894	-108.1351	"atm"	"7-2-11 #40"	190213	"108°8'6.36\"W, 36°46'25.9\"N"
32.3117725	1623158596	-106.8180221	"atm"	"Sassy grass juice bar and lounge"	190557	"106°49'4.88\"W, 32°18'42.38\"N"
34.2080745	1632142553	-118.4654225	"atm"	"Saticoy Smoke Shop"	346032	"118°27'55.52\"W, 34°12'29.07\"N"
36.1376309	1679936999	-96.1160684	"atm"	"Sav A Trip"	480144	"96°6'57.85\"W, 36°8'15.47\"N"
39.8776599	1677018508	-79.7027375	"atm"	"Save Well Supermarket"	479905	"79°42'9.85\"W, 39°52'39.58\"N"
30.4401465	1612977392	-84.3157026	"atm"	"Seminole Discount Liquor"	24961	"84°18'56.53\"W, 30°26'24.53\"N"
45.5184954	1676496581	-123.0044199	"atm"	"Serenity Vapor & CBD Hillsboro"	479465	"123°0'15.91\"W, 45°31'6.58\"N"
45.4200868	1676496582	-122.7868456	"atm"	"Serenity Vapor & CBD Tigard"	479466	"122°47'12.64\"W, 45°25'12.31\"N"
45.494731	1676496582	-122.8696754	"atm"	"Serenity Vapor Lounge & CBD Beaverton"	479467	"122°52'10.83\"W, 45°29'41.03\"N"
34.0024503	1612977394	-96.3726331	"atm"	"Seven star drive thru"	24964	"96°22'21.48\"W, 34°0'8.82\"N"
41.9482607	1676496582	-91.7205055	"atm"	"Shag Cedar Rapids Wiley Blvd"	479468	"91°43'13.82\"W, 41°56'53.74\"N"
41.6000995	1676496583	-93.5734003	"atm"	"Shag East University"	479469	"93°34'24.24\"W, 41°36'0.36\"N"
32.9269453	1677018512	-84.3334748	"atm"	"Shamrock Food Mart"	479906	"84°20'0.51\"W, 32°55'37.0\"N"
34.3370434	1624323862	-85.0708709	"atm"	"Shannon Grocery & Tobacco - Rome"	211608	"85°4'15.14\"W, 34°20'13.36\"N"
35.3746929	1628164497	-119.0032922	"atm"	"Shawn Liquor"	276411	"119°0'11.85\"W, 35°22'28.89\"N"
40.6870445	1612977394	-84.1259499	"atm"	"Shawnee Fuel Stop Lima"	24965	"84°7'33.42\"W, 40°41'13.36\"N"
39.5720712	1612977395	-82.9538316	"atm"	"Shell"	24967	"82°57'13.79\"W, 39°34'19.46\"N"
38.955687	1612977399	-78.19897	"atm"	"Shell"	24981	"78°11'56.29\"W, 38°57'20.47\"N"
40.2019231	1612977398	-75.0919959	"atm"	"Shell"	24978	"75°5'31.19\"W, 40°12'6.92\"N"
37.1890717	1612977398	-77.4934903	"atm"	"Shell"	24979	"77°29'36.57\"W, 37°11'20.66\"N"
36.0355643	1623158609	-79.8646075	"atm"	"Shell"	190561	"79°51'52.59\"W, 36°2'8.03\"N"
39.3247076	1628164521	-120.2236512	"atm"	"Shell"	276412	"120°13'25.14\"W, 39°19'28.95\"N"
41.6648084	1625502321	-71.9132723	"atm"	"Shell"	231170	"71°54'47.78\"W, 41°39'53.31\"N"
32.9299025	1638881235	-97.0839415	"atm"	"Shell"	472565	"97°5'2.19\"W, 32°55'47.65\"N"
34.0378388	1615286156	-84.2926948	"atm"	"Shell"	58075	"84°17'33.7\"W, 34°2'16.22\"N"
38.018851	1615286156	-84.415887	"atm"	"Shell"	58076	"84°24'57.19\"W, 38°1'7.86\"N"
32.2169116	1623158616	-80.7086499	"atm"	"Shell"	190562	"80°42'31.14\"W, 32°13'0.88\"N"
42.2444262	1623158617	-83.7389325	"atm"	"Shell"	190563	"83°44'20.16\"W, 42°14'39.93\"N"
32.7951797	1646751597	-97.2776146	"atm"	"Shell Food Mart"	476684	"97°16'39.41\"W, 32°47'42.65\"N"
39.149786	1612977406	-84.40739	"atm"	"Shell Gas"	24993	"84°24'26.6\"W, 39°8'59.23\"N"
36.7167308	1612977407	-76.239448	"atm"	"Shell Gas Station"	24995	"76°14'22.01\"W, 36°43'0.23\"N"
26.2582956	1612977408	-80.2020142	"atm"	"Shell Gas Station"	24998	"80°12'7.25\"W, 26°15'29.86\"N"
40.6048514	1679937076	-81.5300931	"atm"	"Sibley Mart"	480147	"81°31'48.34\"W, 40°36'17.47\"N"
40.4594672	1681338329	-81.4040724	"atm"	"Sibley Mart/ Sunoco"	480250	"81°24'14.66\"W, 40°27'34.08\"N"
27.4945512	1676496611	-82.6264496	"atm"	"Sky Vapors Smoke Shop Manatee"	479487	"82°37'35.22\"W, 27°29'40.38\"N"
37.0546649	1612977418	-76.4634758	"atm"	"Skymart"	25022	"76°27'48.51\"W, 37°3'16.79\"N"
30.284185	1628164547	-89.7634772	"atm"	"Slidell Discount Tobacco Plus"	276416	"89°45'48.52\"W, 30°17'3.07\"N"
40.7573379	1612977418	-84.0667965	"atm"	"Slix Mini Mart"	25023	"84°4'0.47\"W, 40°45'26.42\"N"
34.6972687	1676496613	-80.7940847	"atm"	"Smart Phone Repair"	479488	"80°47'38.7\"W, 34°41'50.17\"N"
31.7546477	1676496613	-106.4877303	"atm"	"Smart Phone Solutions"	479489	"106°29'15.83\"W, 31°45'16.73\"N"
41.8882675	1612977419	-71.1228	"atm"	"Smart Stop Convenience Store"	25024	"71°7'22.08\"W, 41°53'17.76\"N"
39.6601367	1676496613	-104.8508545	"atm"	"SMASH GLASS and VAPE"	479490	"104°51'3.08\"W, 39°39'36.49\"N"
35.4825167	1676496614	-85.023752	"atm"	"Smiley Tobacco & Beverage"	479491	"85°1'25.51\"W, 35°28'57.06\"N"
30.0461812	1676496614	-97.1836035	"atm"	"Smithville Chevron Neu Hub #3"	479492	"97°11'0.97\"W, 30°2'46.25\"N"
42.956091	1612977419	-85.632325	"atm"	"Smitty's Specialty Beverage"	25026	"85°37'56.37\"W, 42°57'21.93\"N"
36.0430218	1625502336	-114.9771091	"atm"	"Smok'n Hot Vapors - Henderson"	231172	"114°58'37.59\"W, 36°2'34.88\"N"
40.4445781	1623158635	-75.8612931	"atm"	"Smoke & Cigar Vaporizer Shop"	190580	"75°51'40.66\"W, 40°26'40.48\"N"
36.2758599	1676496615	-115.18036	"atm"	"Smoke & Go"	479493	"115°10'49.3\"W, 36°16'33.1\"N"
47.3262438	1628164552	-122.2209423	"atm"	"Smoke & Mart"	276419	"122°13'15.39\"W, 47°19'34.48\"N"
36.1702208	1612977420	-86.6732395	"atm"	"Smoke & More Market"	25028	"86°40'23.66\"W, 36°10'12.79\"N"
41.070338	1676496616	-85.030524	"atm"	"Smoke & Toke"	479494	"85°1'49.89\"W, 41°4'13.22\"N"
39.927821	1628163386	-122.1935616	"atm"	"Basra Mini Mart"	276284	"122°11'36.82\"W, 39°55'40.16\"N"
43.0695362	1612977079	-89.3895662	"atm"	"Bassett Food Mart"	23953	"89°23'22.44\"W, 43°4'10.33\"N"
37.1468795	1614241441	-88.7331229	"atm"	"Baymont by Wyndham Metropolis"	40907	"88°43'59.24\"W, 37°8'48.77\"N"
40.6860656	1613932182	-74.1032002	"atm"	"Bayonne Dollar & Grocery"	35240	"74°6'11.52\"W, 40°41'9.84\"N"
28.0499553	1612977080	-82.7806279	"atm"	"Bayshore Breeze Market & Grill"	23956	"82°46'50.26\"W, 28°2'59.84\"N"
46.6556286	1676496621	-120.5300801	"atm"	"Smoke City Glass and Vape"	479502	"120°31'48.29\"W, 46°39'20.26\"N"
30.2860288	1612977424	-81.5495128	"atm"	"Smoke City Jacksonville"	25037	"81°32'58.25\"W, 30°17'9.7\"N"
36.0182991	1623158639	-86.5703125	"atm"	"Smoke Club 13"	190582	"86°34'13.12\"W, 36°1'5.88\"N"
28.2557756	1632142593	-82.4733507	"atm"	"Smoke Daddy"	346040	"82°28'24.06\"W, 28°15'20.79\"N"
38.7310756	1676496622	-120.8195193	"atm"	"Smoke Depot"	479503	"120°49'10.27\"W, 38°43'51.87\"N"
29.4815803	1678402225	-95.2197852	"atm"	"Smoke Drop"	480048	"95°13'11.23\"W, 29°28'53.69\"N"
29.6308438	1633960554	-95.2337641	"atm"	"Smoke Drop"	378261	"95°14'1.55\"W, 29°37'51.04\"N"
31.595634	1612977083	-97.119031	"atm"	"Bellmead Grocery Mart"	23970	"97°7'8.51\"W, 31°35'44.28\"N"
36.9477595	1638881262	-86.4222775	"atm"	"Smoke in Glass"	472573	"86°25'20.2\"W, 36°56'51.93\"N"
33.0710989	1676496044	-97.0182084	"atm"	"Big Jacks Grocery"	478710	"97°1'5.55\"W, 33°4'15.96\"N"
43.6550692	1676496044	-116.297673	"atm"	"Big Smoke #104 -Chinden/Maple Grove -Garden"	478711	"116°17'51.62\"W, 43°39'18.25\"N"
43.5854168	1676496045	-116.1941065	"atm"	"Big Smoke #108 - Broadway / Dundee - Boise"	478712	"116°11'38.78\"W, 43°35'7.5\"N"
42.5666521	1676496045	-114.4803364	"atm"	"Big Smoke #111 - Washington/Addison -Twin Falls"	478713	"114°28'49.21\"W, 42°33'59.95\"N"
43.5936338	1676496045	-116.5188434	"atm"	"Big Smoke #113 - Garrity / Stamm - Nampa"	478714	"116°31'7.84\"W, 43°35'37.08\"N"
30.02286	1646751634	-95.521199	"atm"	"SMOKE SHACK SMOKE"	476694	"95°31'16.32\"W, 30°1'22.3\"N"
29.46676	1676496628	-98.5181564	"atm"	"Smoke Shadowz"	479515	"98°31'5.36\"W, 29°28'0.34\"N"
40.200875	1646751635	-75.1196886	"atm"	"Smoke Shop"	476695	"75°7'10.88\"W, 40°12'3.15\"N"
33.8874027	1612977425	-117.8766698	"atm"	"Smoke Shop"	25040	"117°52'36.01\"W, 33°53'14.65\"N"
32.2711236	1624323913	-95.3417072	"atm"	"Smoke Shop"	211609	"95°20'30.15\"W, 32°16'16.04\"N"
39.4006161	1623158091	-107.2117267	"atm"	"Black Nugget Bar"	190257	"107°12'42.22\"W, 39°24'2.22\"N"
30.3082494	1676496050	-81.7139288	"atm"	"Blackhat Vapor"	478726	"81°42'50.14\"W, 30°18'29.7\"N"
41.7630229	1646750857	-87.8967167	"atm"	"Blondi's Gaming Cafe"	476427	"87°53'48.18\"W, 41°45'46.88\"N"
26.1502664	1632142060	-80.1992398	"atm"	"Blow 1 Smoke Shop"	345904	"80°11'57.26\"W, 26°9'0.96\"N"
26.7624268	1676496631	-81.4370674	"atm"	"Smoke Sum Smoke Shop"	479518	"81°26'13.44\"W, 26°45'44.74\"N"
33.4516763	1614241640	-111.9169773	"atm"	"Smoke Sutra & Vape Shop"	40931	"111°55'1.12\"W, 33°27'6.03\"N"
35.8607355	1612977426	-86.3900125	"atm"	"Smoke Token"	25044	"86°23'24.04\"W, 35°51'38.65\"N"
36.0784025	1612977426	-86.727295	"atm"	"Smoke Token Smoke Shop (2-Way)"	25045	"86°43'38.26\"W, 36°4'42.25\"N"
38.9432246	1676496632	-95.2433929	"atm"	"Smoke Tokz"	479519	"95°14'36.21\"W, 38°56'35.61\"N"
38.8563221	1676496633	-94.7804197	"atm"	"Smoke Tokz"	479520	"94°46'49.51\"W, 38°51'22.76\"N"
32.8097007	1676496055	-97.2301873	"atm"	"Boost Vape and Smoke Shop"	478734	"97°13'48.67\"W, 32°48'34.92\"N"
41.6727916	1612977089	-91.5660689	"atm"	"Bootleggin' Barzini's"	23989	"91°33'57.85\"W, 41°40'22.05\"N"
39.575687	1676496056	-104.7248418	"atm"	"Boozers Wine and Spirits"	478735	"104°43'29.43\"W, 39°34'32.47\"N"
43.2650922	1612977090	-70.8643411	"atm"	"Borderline Beverage"	23990	"70°51'51.63\"W, 43°15'54.33\"N"
33.9935486	1646750868	-83.730643	"atm"	"Bottle Shop"	476440	"83°43'50.31\"W, 33°59'36.77\"N"
42.2890048	1612977090	-85.5982865	"atm"	"Bottoms Up Snacks & Spirits"	23991	"85°35'53.83\"W, 42°17'20.42\"N"
37.5629061	1679935372	-84.7985507	"atm"	"BP"	480114	"84°47'54.78\"W, 37°33'46.46\"N"
40.1520404	1676496635	-82.9958685	"atm"	"smoker zone"	479528	"82°59'45.13\"W, 40°9'7.35\"N"
36.7125127	1612977427	-79.8782021	"atm"	"Smoker's Choice"	25048	"79°52'41.53\"W, 36°42'45.05\"N"
34.8299368	1676496635	-92.2309746	"atm"	"Smoker's Outlet"	479529	"92°13'51.51\"W, 34°49'47.77\"N"
40.017719	1633960566	-75.0509378	"atm"	"Smoker's Palace #12 / Philly's Greatest Vapes"	378264	"75°3'3.38\"W, 40°1'3.79\"N"
30.2748867	1638881274	-81.388505	"atm"	"Smokers Bay"	472579	"81°23'18.62\"W, 30°16'29.59\"N"
30.3257681	1638881274	-81.4107487	"atm"	"Smokers Bay"	472580	"81°24'38.7\"W, 30°19'32.77\"N"
26.690687	1628164571	-81.862493	"atm"	"Smokers Circle Smoke Shop"	276424	"81°51'44.97\"W, 26°41'26.47\"N"
41.3852724	1623158115	-81.9762418	"atm"	"BP"	190268	"81°58'34.47\"W, 41°23'6.98\"N"
45.1066929	1623158115	-93.2646126	"atm"	"BP"	190269	"93°15'52.61\"W, 45°6'24.09\"N"
44.95301	1612977097	-93.0147412	"atm"	"BP - Sunray Gas & Full Service Auto Repair"	24013	"93°0'53.07\"W, 44°57'10.84\"N"
39.1582333	1612977097	-84.5398261	"atm"	"BP (24/7)"	24014	"84°32'23.37\"W, 39°9'29.64\"N"
42.4228099	1612977097	-83.5122487	"atm"	"BP (24/7)"	24015	"83°30'44.1\"W, 42°25'22.12\"N"
42.0353118	1632142078	-91.556091	"atm"	"BP Marion Food Mart"	345906	"91°33'21.93\"W, 42°2'7.12\"N"
43.0681033	1623158121	-88.2771307	"atm"	"BP Pantry 41 Pewaukee Lake"	190272	"88°16'37.67\"W, 43°4'5.17\"N"
29.8183875	1676496637	-81.3221521	"atm"	"Smokers Depot"	479533	"81°19'19.75\"W, 29°49'6.2\"N"
38.2311234	1612977428	-85.7051717	"atm"	"Smokers Dream Smoke Shop/head Shop"	25049	"85°42'18.62\"W, 38°13'52.04\"N"
41.2463414	1638881275	-111.9703442	"atm"	"Smokers ETC"	472581	"111°58'13.24\"W, 41°14'46.83\"N"
39.6226361	1638881276	-79.9230784	"atm"	"Smokers Freedom"	472582	"79°55'23.08\"W, 39°37'21.49\"N"
37.7975692	1623158646	-121.218666	"atm"	"Smokers Gift Shop"	190588	"121°13'7.2\"W, 37°47'51.25\"N"
40.0123895	1646751646	-86.9043147	"atm"	"Smokers Host Discount Tobacco- Crawfordsville"	476698	"86°54'15.53\"W, 40°0'44.6\"N"
39.3494307	1646751646	-85.9789144	"atm"	"Smokers Host Discount Tobacco- Edinburgh"	476699	"85°58'44.09\"W, 39°20'57.95\"N"
39.8053791	1646751646	-85.7716906	"atm"	"Smokers Host Discount Tobacco- Greenfield"	476700	"85°46'18.09\"W, 39°48'19.36\"N"
40.713954	1677095831	-74.2546985	"atm"	"BRIMSKO"	479922	"74°15'16.91\"W, 40°42'50.23\"N"
40.713954	1678221428	-74.2546985	"atm"	"BRIMSKO"	480024	"74°15'16.91\"W, 40°42'50.23\"N"
40.4356388	1676496066	-104.9872152	"atm"	"Brix Wine and Spirits"	478741	"104°59'13.97\"W, 40°26'8.3\"N"
33.8310935	1676496066	-118.3082719	"atm"	"Bro's Smoke 4less"	478742	"118°18'29.78\"W, 33°49'51.94\"N"
33.7303313	1676496066	-118.2920148	"atm"	"Bro's Smoke 4less"	478743	"118°17'31.25\"W, 33°43'49.19\"N"
40.4068751	1676496066	-105.1065728	"atm"	"Broadmoor Heights Convenience"	478744	"105°6'23.66\"W, 40°24'24.75\"N"
36.8391021	1612977102	-119.8486578	"atm"	"Broadway Liquor Mart 2"	24032	"119°50'55.17\"W, 36°50'20.77\"N"
43.993718	1638880653	-92.462362	"atm"	"Broadway Smoke Shop"	472362	"92°27'44.5\"W, 43°59'37.38\"N"
39.6543927	1632142084	-106.8282083	"atm"	"Brush Creek Saloon"	345908	"106°49'41.55\"W, 39°39'15.81\"N"
35.40583	1632142084	-97.518706	"atm"	"BS Unlimited"	345909	"97°31'7.34\"W, 35°24'20.99\"N"
34.4802466	1678221438	-84.9395822	"atm"	"Bubble 6"	480025	"84°56'22.5\"W, 34°28'48.89\"N"
39.3560352	1646751647	-85.4835698	"atm"	"Smokers Host Discount Tobacco- Greensburg"	476701	"85°29'0.85\"W, 39°21'21.73\"N"
39.0346014	1646751647	-87.169731	"atm"	"Smokers Host Discount Tobacco- Linton"	476702	"87°10'11.03\"W, 39°2'4.57\"N"
38.6752617	1646751647	-86.9133591	"atm"	"Smokers Host Discount Tobacco- Loogootee"	476703	"86°54'48.09\"W, 38°40'30.94\"N"
35.0721253	1612977105	-92.4316419	"atm"	"Bullock's"	24042	"92°25'53.91\"W, 35°4'19.65\"N"
42.5837155	1625501804	-71.9972999	"atm"	"Burke's Market"	231104	"71°59'50.28\"W, 42°35'1.38\"N"
42.356816	1612977105	-71.188061	"atm"	"Burton's Liquor, Fine Wine & Craft Beer"	24044	"71°11'17.02\"W, 42°21'24.54\"N"
42.3687832	1612977105	-83.3751409	"atm"	"Buscemi's Bonanza"	24045	"83°22'30.51\"W, 42°22'7.62\"N"
42.2738489	1612977106	-83.7793647	"atm"	"Buscemi's of Ann Arbor"	24046	"83°46'45.71\"W, 42°16'25.86\"N"
42.6738681	1612977106	-82.815165	"atm"	"Buscemi's The Original"	24047	"82°48'54.59\"W, 42°40'25.93\"N"
35.252125	1623158132	-87.339633	"atm"	"Busy Bee Market(A ONE STOP)"	190277	"87°20'22.68\"W, 35°15'7.65\"N"
39.415566	1646751647	-86.432778	"atm"	"Smokers Host Discount Tobacco- Martinsville"	476704	"86°25'58.0\"W, 39°24'56.04\"N"
38.3550557	1646751648	-87.580567	"atm"	"Smokers Host Discount Tobacco- Princeton"	476706	"87°34'50.04\"W, 38°21'18.2\"N"
39.5158654	1646751649	-85.7756751	"atm"	"Smokers Host Discount Tobacco- Shelbyville"	476708	"85°46'32.43\"W, 39°30'57.12\"N"
40.2826011	1646751649	-86.0370454	"atm"	"Smokers Host Discount Tobacco- Tipton"	476709	"86°2'13.36\"W, 40°16'57.36\"N"
38.6519941	1646751649	-87.1721453	"atm"	"Smokers Host Discount Tobacco- Washington"	476710	"87°10'19.72\"W, 38°39'7.18\"N"
40.2757607	1646751650	-85.6707976	"atm"	"Smokers Host Discount Tobacco-Alexandria"	476711	"85°40'14.87\"W, 40°16'32.74\"N"
39.2975519	1646751650	-85.2215814	"atm"	"Smokers Host Discount Tobacco-Batesville"	476712	"85°13'17.69\"W, 39°17'51.19\"N"
33.0228206	1632142605	-80.1734532	"atm"	"Smokers Republic"	346046	"80°10'24.43\"W, 33°1'22.15\"N"
40.1813655	1676496642	-76.1819576	"atm"	"Smokers Tobacco Shop"	479538	"76°10'55.05\"W, 40°10'52.92\"N"
41.440186	1612977431	-81.720988	"atm"	"Snack Box Food Mart"	25059	"81°43'15.56\"W, 41°26'24.67\"N"
43.0445256	1612977444	-86.2058758	"atm"	"Southtown Market"	25073	"86°12'21.15\"W, 43°2'40.29\"N"
38.2546568	1676496652	-85.7404891	"atm"	"Spanish Fly Barbershop"	479552	"85°44'25.76\"W, 38°15'16.76\"N"
32.8216063	1681338488	-83.6632266	"atm"	"Splash & Dash Laundromat"	480252	"83°39'47.62\"W, 32°49'17.78\"N"
46.8547937	1628164593	-96.7990523	"atm"	"Sports Vape"	276429	"96°47'56.59\"W, 46°51'17.26\"N"
30.0710308	1633960584	-95.4696633	"atm"	"Spring Liquor Meadow Hill"	378268	"95°28'10.79\"W, 30°4'15.71\"N"
27.3361359	1676496657	-82.544723	"atm"	"SRQ Smoke Shop"	479559	"82°32'41.0\"W, 27°20'10.09\"N"
30.7293596	1612977450	-81.5467831	"atm"	"ST MARYS MAGIC MARKET"	25087	"81°32'48.42\"W, 30°43'45.69\"N"
30.3034617	1612977450	-81.6312584	"atm"	"ST NICHOLAS CITGO FOOD MART"	25088	"81°37'52.53\"W, 30°18'12.46\"N"
38.385306	1612977450	-77.441647	"atm"	"Stafford Liberty"	25089	"77°26'29.93\"W, 38°23'7.1\"N"
33.9357747	1612977451	-84.2141728	"atm"	"Star Food Mart"	25091	"84°12'51.02\"W, 33°56'8.79\"N"
28.0585506	1612977451	-82.4801619	"atm"	"Star Food Mart & Deli"	25092	"82°28'48.58\"W, 28°3'30.78\"N"
34.0073393	1612977452	-118.4889033	"atm"	"Star Liquor"	25094	"118°29'20.05\"W, 34°0'26.42\"N"
37.0863154	1612977454	-80.6498526	"atm"	"STOP IN FOOD STORE"	25101	"80°38'59.47\"W, 37°5'10.74\"N"
37.3475513	1612977455	-79.5049933	"atm"	"Stop In Food Stores"	25104	"79°30'17.98\"W, 37°20'51.18\"N"
38.0687244	1612977454	-78.8814544	"atm"	"Stop In Food Stores"	25102	"78°52'53.24\"W, 38°4'7.41\"N"
37.1360427	1612977455	-80.3616291	"atm"	"Stop In Food Stores"	25103	"80°21'41.86\"W, 37°8'9.75\"N"
40.0687782	1614616040	-82.4104845	"atm"	"Stop Mart"	46633	"82°24'37.74\"W, 40°4'7.6\"N"
33.5489489	1633960592	-117.8007733	"atm"	"Stop N Go"	378269	"117°48'2.78\"W, 33°32'56.22\"N"
34.6058197	1676496666	-79.6953075	"atm"	"Stop N Go"	479565	"79°41'43.11\"W, 34°36'20.95\"N"
36.0606122	1612977455	-95.7731393	"atm"	"Stop N Go"	25105	"95°46'23.3\"W, 36°3'38.2\"N"
42.4271054	1612977456	-122.8481698	"atm"	"Stop N Go"	25106	"122°50'53.41\"W, 42°25'37.58\"N"
29.1138346	1628164608	-80.9729254	"atm"	"Stop N Go Food Mart"	276436	"80°58'22.53\"W, 29°6'49.8\"N"
41.6035153	1623158670	-87.7471665	"atm"	"Stop N Go Liquor"	190600	"87°44'49.8\"W, 41°36'12.66\"N"
44.2105662	1625502382	-88.4235571	"atm"	"Stop N Go Menasha"	231187	"88°25'24.81\"W, 44°12'38.04\"N"
33.5072085	1612977457	-117.1420777	"atm"	"Stop Quick Market"	25112	"117°8'31.48\"W, 33°30'25.95\"N"
34.8196198	1623158168	-87.6795132	"atm"	"Chevron - Florence"	190305	"87°40'46.25\"W, 34°49'10.63\"N"
39.5338952	1612977121	-119.8163055	"atm"	"Chevron (24/7)"	24107	"119°48'58.7\"W, 39°32'2.02\"N"
33.6336548	1612977122	-84.492843	"atm"	"Chevron (24/7)"	24109	"84°29'34.23\"W, 33°38'1.16\"N"
40.7030234	1676496113	-111.9394172	"atm"	"Chevron (Vape Avenue)"	478815	"111°56'21.9\"W, 40°42'10.88\"N"
32.9009235	1628163868	-97.5444142	"atm"	"Chevron Azle"	276302	"97°32'39.89\"W, 32°54'3.32\"N"
41.4816365	1676496676	-75.6881941	"atm"	"Sunoco"	479577	"75°41'17.5\"W, 41°28'53.89\"N"
34.2433124	1612977463	-85.1614423	"atm"	"Sunoco"	25125	"85°9'41.19\"W, 34°14'35.92\"N"
28.3689661	1612977461	-80.6999781	"atm"	"Sunoco"	25120	"80°41'59.92\"W, 28°22'8.28\"N"
35.229046	1612977464	-89.530812	"atm"	"Sunoco"	25126	"89°31'50.92\"W, 35°13'44.57\"N"
39.3114057	1624323959	-76.4688481	"atm"	"Sunoco Essex"	211611	"76°28'7.85\"W, 39°18'41.06\"N"
39.0410178	1676496677	-82.6289401	"atm"	"Sunoco Express"	479578	"82°37'44.18\"W, 39°2'27.66\"N"
34.2714817	1623158170	-84.101183	"atm"	"Chevron Cumming Food Mart - Cumming"	190306	"84°6'4.26\"W, 34°16'17.33\"N"
40.1685622	1612977472	-76.3998427	"atm"	"Sunoco Gas Station"	25147	"76°23'59.43\"W, 40°10'6.82\"N"
39.9894385	1612977472	-76.1804478	"atm"	"Sunoco Gas Station"	25148	"76°10'49.61\"W, 39°59'21.98\"N"
